order_id,customer_id,product_name,price,quantity,date,city
7381,693,Phone,828,3,2024-02-17,Самара
7382,803,Tablet,501,2,2023-08-07,Санкт-Петербург
7383,1916,Laptop,1446,4,2023-10-03,Москва
7384,2109,Keyboard,140,4,2024-10-01,Новосибирск
7385,1113,Phone,804,1,2024-01-29,Самара
7386,32,Monitor,277,2,2023-07-24,Казань
7387,673,Keyboard,141,3,2023-05-18,Самара
7388,1798,Monitor,484,1,2024-10-19,Москва
7389,123,Keyboard,76,4,2024-06-06,Екатеринбург
7390,2026,Headphones,113,3,2024-06-01,Казань
7391,146,Laptop,1286,1,2023-05-22,Новосибирск
7392,607,Phone,836,4,2023-03-18,Санкт-Петербург
7393,2648,Tablet,427,4,2023-01-28,Новосибирск
7394,2496,Tablet,747,4,2023-10-26,Москва
7395,220,Headphones,88,5,2024-02-20,Казань
7396,2632,Keyboard,63,2,2024-07-20,Новосибирск
7397,388,Keyboard,145,2,2024-12-27,Казань
7398,2094,Headphones,128,5,2024-07-14,Москва
7399,125,Keyboard,43,3,2023-09-18,Москва
7400,1054,Monitor,481,2,2024-12-12,Москва
7401,368,Headphones,150,5,2023-07-01,Новосибирск
7402,1095,Keyboard,46,4,2023-10-26,Екатеринбург
7403,1845,Monitor,319,4,2023-05-16,Москва
7404,2276,Keyboard,55,2,2024-03-16,Самара
7405,2975,Keyboard,135,3,2023-09-10,Екатеринбург
7406,2570,Keyboard,85,4,2024-08-05,Самара
7407,1540,Tablet,814,4,2024-07-26,Санкт-Петербург
7408,1708,Headphones,72,4,2024-08-15,Самара
7409,2111,Monitor,303,5,2024-09-29,Новосибирск
7410,612,Laptop,805,2,2023-04-12,Самара
7411,1980,Headphones,184,4,2023-08-26,Новосибирск
7412,1348,Headphones,67,4,2024-01-16,Казань
7413,2388,Laptop,985,1,2023-03-22,Москва
7414,562,Tablet,615,3,2024-01-04,Екатеринбург
7415,830,Monitor,434,2,2024-04-21,Самара
7416,881,Keyboard,47,5,2023-08-30,Казань
7417,696,Laptop,985,5,2024-11-16,Екатеринбург
7418,2192,Monitor,318,4,2024-09-13,Казань
7419,563,Keyboard,48,2,2024-07-13,Москва
7420,2674,Tablet,578,5,2023-05-10,Казань
7421,426,Keyboard,41,4,2023-07-09,Новосибирск
7422,252,Laptop,1351,4,2024-01-26,Санкт-Петербург
7423,1227,Laptop,961,4,2023-01-08,Санкт-Петербург
7424,351,Keyboard,33,2,2024-06-26,Самара
7425,298,Laptop,858,3,2024-12-07,Новосибирск
7426,975,Phone,775,3,2024-11-04,Казань
7427,2501,Phone,583,4,2023-09-04,Санкт-Петербург
7428,2275,Monitor,376,4,2024-10-08,Москва
7429,1559,Laptop,1174,4,2024-01-04,Казань
7430,2734,Phone,868,3,2023-07-12,Санкт-Петербург
7431,580,Tablet,503,2,2023-04-19,Самара
7432,1958,Laptop,975,5,2023-01-21,Москва
7433,2355,Laptop,1220,5,2024-06-07,Новосибирск
7434,2983,Keyboard,142,5,2024-02-17,Казань
7435,1448,Keyboard,46,3,2024-03-06,Самара
7436,2419,Phone,702,2,2024-12-17,Санкт-Петербург
7437,1271,Keyboard,38,5,2023-11-23,Новосибирск
7438,60,Tablet,518,2,2024-01-05,Екатеринбург
7439,2925,Headphones,120,5,2024-04-02,Казань
7440,2508,Laptop,1201,3,2023-09-06,Самара
7441,1736,Keyboard,131,1,2023-03-17,Самара
7442,438,Keyboard,31,2,2023-03-19,Новосибирск
7443,5,Laptop,1130,5,2024-10-20,Самара
7444,1060,Tablet,582,2,2023-08-19,Казань
7445,2061,Tablet,883,4,2023-12-08,Самара
7446,2775,Laptop,911,4,2023-10-21,Санкт-Петербург
7447,1333,Monitor,459,3,2023-11-17,Москва
7448,263,Tablet,790,1,2023-09-26,Новосибирск
7449,95,Monitor,416,4,2023-10-04,Новосибирск
7450,2070,Phone,760,1,2024-03-08,Казань
7451,2283,Tablet,523,3,2023-09-16,Екатеринбург
7452,1454,Headphones,53,5,2023-02-11,Казань
7453,454,Tablet,795,2,2024-08-31,Москва
7454,1751,Tablet,546,4,2024-12-16,Санкт-Петербург
7455,328,Tablet,900,3,2023-02-02,Казань
7456,36,Laptop,966,5,2023-08-22,Санкт-Петербург
7457,2767,Headphones,54,2,2023-05-28,Самара
7458,1782,Monitor,319,5,2023-02-27,Самара
7459,2021,Laptop,1054,3,2023-05-20,Екатеринбург
7460,786,Laptop,1380,5,2024-12-16,Новосибирск
7461,360,Monitor,391,2,2023-03-09,Самара
7462,79,Laptop,1105,2,2024-03-13,Москва
7463,1412,Keyboard,125,4,2024-01-29,Екатеринбург
7464,677,Laptop,1236,2,2023-07-24,Новосибирск
7465,2805,Keyboard,78,2,2024-02-08,Казань
7466,1624,Keyboard,54,2,2024-06-04,Москва
7467,334,Phone,664,5,2024-09-02,Санкт-Петербург
7468,1475,Tablet,706,4,2023-04-15,Екатеринбург
7469,1983,Headphones,59,5,2023-09-11,Екатеринбург
7470,38,Laptop,859,3,2023-10-23,Казань
7471,2502,Monitor,480,2,2024-02-01,Самара
7472,291,Headphones,94,1,2023-06-30,Самара
7473,2345,Keyboard,52,5,2023-02-16,Екатеринбург
7474,1828,Laptop,844,5,2024-11-05,Санкт-Петербург
7475,1912,Laptop,1012,1,2024-07-25,Санкт-Петербург
7476,2078,Phone,901,3,2024-09-14,Санкт-Петербург
7477,1659,Phone,636,2,2024-03-09,Казань
7478,1428,Headphones,82,4,2024-01-28,Москва
7479,1231,Laptop,991,4,2024-05-04,Самара
7480,2382,Tablet,622,1,2023-04-01,Москва
7481,452,Keyboard,62,3,2024-08-01,Казань
7482,2045,Headphones,196,1,2023-07-10,Екатеринбург
7483,2113,Phone,923,3,2024-11-17,Казань
7484,2749,Tablet,742,4,2024-07-20,Казань
7485,2645,Laptop,1381,4,2024-10-14,Екатеринбург
7486,2417,Tablet,679,3,2023-11-23,Санкт-Петербург
7487,1329,Laptop,840,2,2024-10-27,Казань
7488,2437,Headphones,93,2,2023-02-26,Новосибирск
7489,1843,Tablet,522,4,2024-10-22,Новосибирск
7490,910,Keyboard,144,2,2023-11-13,Новосибирск
7491,357,Laptop,830,2,2023-05-17,Екатеринбург
7492,1263,Monitor,264,1,2024-05-18,Казань
7493,197,Laptop,1399,2,2023-08-28,Москва
7494,1564,Tablet,471,3,2024-10-10,Казань
7495,108,Headphones,170,2,2024-02-24,Санкт-Петербург
7496,67,Headphones,118,1,2023-12-07,Москва
7497,236,Monitor,392,3,2023-09-22,Москва
7498,1115,Laptop,885,1,2023-06-12,Санкт-Петербург
7499,372,Headphones,163,3,2024-09-11,Казань
7500,2188,Tablet,547,4,2023-09-19,Санкт-Петербург
7501,599,Keyboard,33,1,2024-04-29,Самара
7502,2451,Phone,636,3,2024-11-02,Москва
7503,1955,Phone,738,1,2024-01-09,Екатеринбург
7504,1412,Tablet,400,3,2024-11-22,Самара
7505,2014,Laptop,864,5,2024-06-14,Казань
7506,1068,Headphones,83,4,2023-02-12,Екатеринбург
7507,190,Laptop,979,3,2023-10-13,Москва
7508,965,Headphones,170,3,2024-06-29,Новосибирск
7509,1079,Monitor,288,3,2023-11-06,Москва
7510,1126,Tablet,476,5,2023-01-26,Москва
7511,246,Tablet,827,1,2024-04-23,Екатеринбург
7512,2278,Monitor,392,4,2023-08-15,Санкт-Петербург
7513,1191,Keyboard,70,2,2023-03-22,Новосибирск
7514,2832,Laptop,1093,3,2023-09-14,Новосибирск
7515,2296,Tablet,445,4,2023-07-16,Санкт-Петербург
7516,2499,Headphones,94,1,2024-10-01,Екатеринбург
7517,2747,Keyboard,48,4,2023-06-05,Екатеринбург
7518,462,Headphones,58,1,2023-06-23,Москва
7519,2248,Monitor,374,1,2024-11-25,Санкт-Петербург
7520,1101,Headphones,96,3,2024-08-18,Москва
7521,1956,Tablet,642,1,2023-05-09,Казань
7522,2541,Headphones,187,1,2023-03-26,Казань
7523,259,Headphones,159,2,2024-12-18,Екатеринбург
7524,585,Keyboard,119,3,2024-11-10,Екатеринбург
7525,2158,Headphones,144,4,2023-03-07,Екатеринбург
7526,1785,Monitor,275,1,2024-05-19,Самара
7527,1471,Headphones,198,5,2023-09-15,Новосибирск
7528,664,Phone,889,5,2023-04-19,Новосибирск
7529,1946,Monitor,258,4,2024-12-13,Екатеринбург
7530,2623,Headphones,188,4,2023-10-05,Самара
7531,2260,Laptop,1173,3,2023-01-31,Самара
7532,615,Monitor,422,3,2024-03-05,Москва
7533,2280,Tablet,615,4,2024-02-05,Москва
7534,826,Keyboard,40,1,2023-07-05,Казань
7535,2753,Phone,551,3,2024-07-10,Новосибирск
7536,2536,Headphones,151,2,2024-11-01,Новосибирск
7537,2330,Keyboard,72,4,2024-09-22,Самара
7538,2820,Keyboard,78,1,2023-09-30,Самара
7539,1802,Headphones,100,4,2023-05-09,Санкт-Петербург
7540,1067,Tablet,545,2,2023-05-15,Казань
7541,913,Tablet,739,2,2023-02-21,Санкт-Петербург
7542,2640,Phone,661,4,2024-01-02,Новосибирск
7543,1683,Headphones,78,4,2023-12-08,Санкт-Петербург
7544,1318,Headphones,85,3,2024-09-18,Казань
7545,520,Tablet,763,5,2024-12-13,Казань
7546,2397,Keyboard,33,2,2024-05-01,Новосибирск
7547,120,Monitor,379,4,2023-06-16,Новосибирск
7548,253,Monitor,338,3,2023-12-19,Санкт-Петербург
7549,678,Tablet,754,2,2024-06-06,Новосибирск
7550,1455,Monitor,444,2,2024-05-15,Самара
7551,1242,Keyboard,94,4,2024-03-19,Самара
7552,1017,Keyboard,46,4,2024-06-29,Казань
7553,1549,Monitor,426,3,2023-02-04,Москва
7554,2489,Laptop,912,2,2023-05-03,Казань
7555,2943,Tablet,461,2,2024-04-24,Казань
7556,1908,Keyboard,136,5,2024-06-20,Самара
7557,2292,Headphones,172,4,2024-01-08,Казань
7558,2723,Keyboard,76,4,2024-10-18,Москва
7559,1102,Laptop,1229,3,2023-04-29,Казань
7560,2648,Keyboard,58,3,2023-03-05,Казань
7561,2772,Monitor,292,1,2024-08-13,Екатеринбург
7562,1230,Headphones,99,2,2024-05-20,Новосибирск
7563,669,Keyboard,55,5,2024-12-14,Самара
7564,1030,Tablet,494,4,2024-02-06,Санкт-Петербург
7565,1637,Keyboard,100,5,2024-03-12,Новосибирск
7566,2028,Phone,835,5,2023-12-11,Самара
7567,158,Keyboard,103,5,2024-01-16,Казань
7568,2462,Laptop,850,1,2023-03-01,Москва
7569,1084,Monitor,393,4,2024-11-30,Самара
7570,1010,Phone,830,2,2023-08-10,Санкт-Петербург
7571,2031,Monitor,208,3,2023-09-14,Москва
7572,1191,Phone,959,3,2024-11-28,Самара
7573,492,Keyboard,115,5,2024-07-09,Новосибирск
7574,570,Tablet,725,1,2024-04-05,Новосибирск
7575,37,Phone,560,5,2024-05-02,Самара
7576,583,Phone,904,3,2024-10-14,Екатеринбург
7577,1079,Monitor,484,5,2024-02-12,Москва
7578,472,Phone,582,4,2024-04-23,Москва
7579,738,Headphones,130,1,2024-10-22,Самара
7580,366,Keyboard,86,5,2023-11-23,Новосибирск
7581,1535,Phone,857,5,2023-03-19,Санкт-Петербург
7582,229,Tablet,457,5,2024-11-05,Екатеринбург
7583,2586,Headphones,124,2,2024-10-07,Санкт-Петербург
7584,1064,Tablet,637,1,2024-06-13,Санкт-Петербург
7585,1936,Headphones,156,1,2023-08-20,Самара
7586,1540,Headphones,158,2,2024-08-25,Казань
7587,2516,Laptop,900,5,2023-06-09,Москва
7588,2341,Tablet,417,1,2024-05-16,Самара
7589,196,Laptop,1312,3,2024-12-14,Казань
7590,579,Monitor,222,4,2024-02-27,Новосибирск
7591,950,Tablet,600,2,2023-09-14,Казань
7592,2624,Laptop,859,5,2023-11-10,Москва
7593,549,Keyboard,141,5,2024-12-30,Самара
7594,2643,Laptop,810,4,2023-07-27,Казань
7595,1336,Laptop,1116,4,2024-05-10,Санкт-Петербург
7596,1048,Phone,611,1,2024-05-02,Новосибирск
7597,229,Tablet,565,2,2023-09-27,Москва
7598,239,Monitor,459,4,2023-04-09,Москва
7599,2876,Tablet,408,4,2023-07-24,Москва
7600,1311,Headphones,158,1,2023-10-24,Казань
7601,692,Tablet,761,4,2024-05-22,Екатеринбург
7602,1824,Laptop,1050,1,2023-01-27,Екатеринбург
7603,662,Keyboard,81,4,2024-01-05,Казань
7604,2471,Phone,947,2,2024-10-08,Самара
7605,2925,Laptop,1206,4,2023-10-18,Москва
7606,2,Headphones,113,2,2024-10-09,Новосибирск
7607,868,Keyboard,141,3,2024-08-22,Екатеринбург
7608,1214,Monitor,283,2,2023-12-29,Екатеринбург
7609,1011,Monitor,462,4,2023-10-22,Санкт-Петербург
7610,328,Tablet,530,1,2023-08-13,Москва
7611,938,Keyboard,76,1,2023-03-31,Казань
7612,51,Keyboard,113,4,2023-04-20,Екатеринбург
7613,2003,Keyboard,113,4,2023-09-12,Екатеринбург
7614,137,Phone,541,1,2024-06-15,Москва
7615,546,Phone,552,1,2024-06-25,Новосибирск
7616,1626,Phone,768,4,2024-04-08,Санкт-Петербург
7617,1933,Headphones,158,3,2024-05-27,Екатеринбург
7618,1640,Monitor,491,2,2024-09-03,Санкт-Петербург
7619,1864,Keyboard,37,1,2023-04-12,Самара
7620,1851,Tablet,423,3,2024-09-18,Москва
7621,2356,Headphones,138,5,2023-09-28,Москва
7622,1658,Headphones,123,1,2023-06-17,Новосибирск
7623,1876,Keyboard,141,3,2024-05-13,Новосибирск
7624,346,Keyboard,143,1,2023-12-19,Москва
7625,1262,Keyboard,83,4,2024-01-25,Казань
7626,2697,Tablet,641,1,2024-05-20,Казань
7627,378,Headphones,161,5,2023-10-05,Москва
7628,167,Monitor,438,1,2023-05-18,Новосибирск
7629,453,Monitor,464,4,2024-06-18,Екатеринбург
7630,1167,Tablet,715,1,2023-10-25,Екатеринбург
7631,932,Monitor,211,2,2024-06-29,Казань
7632,1962,Phone,795,2,2023-04-25,Екатеринбург
7633,406,Tablet,660,5,2023-07-05,Москва
7634,2643,Laptop,1386,5,2024-06-20,Казань
7635,990,Phone,799,4,2023-07-02,Самара
7636,2552,Laptop,1477,4,2023-11-11,Казань
7637,491,Laptop,978,1,2023-11-14,Екатеринбург
7638,2775,Tablet,542,5,2023-05-07,Екатеринбург
7639,2983,Phone,665,5,2023-11-27,Москва
7640,120,Phone,576,3,2024-01-26,Казань
7641,943,Phone,720,3,2024-01-20,Казань
7642,2580,Headphones,84,1,2024-11-07,Самара
7643,1334,Phone,516,2,2024-02-19,Новосибирск
7644,2948,Laptop,1037,4,2023-09-03,Екатеринбург
7645,251,Phone,712,3,2023-06-26,Новосибирск
7646,4,Headphones,153,4,2024-10-10,Екатеринбург
7647,1884,Headphones,54,4,2024-05-18,Екатеринбург
7648,1911,Keyboard,139,3,2024-05-30,Санкт-Петербург
7649,881,Monitor,375,5,2024-05-08,Казань
7650,2212,Tablet,900,5,2024-09-03,Екатеринбург
7651,2440,Laptop,1156,5,2023-01-02,Санкт-Петербург
7652,1067,Tablet,883,3,2024-02-01,Самара
7653,1140,Laptop,915,4,2024-11-14,Новосибирск
7654,2754,Tablet,774,2,2024-05-22,Казань
7655,1948,Tablet,780,1,2024-05-29,Санкт-Петербург
7656,830,Headphones,53,5,2024-11-06,Москва
7657,2167,Keyboard,120,4,2023-11-21,Екатеринбург
7658,2228,Monitor,473,5,2024-04-03,Москва
7659,1465,Laptop,894,1,2023-05-21,Москва
7660,2113,Phone,974,3,2023-01-03,Новосибирск
7661,1752,Phone,839,3,2023-04-10,Казань
7662,2676,Keyboard,133,5,2024-09-06,Москва
7663,2479,Laptop,1437,5,2023-01-08,Екатеринбург
7664,814,Monitor,394,2,2024-08-23,Екатеринбург
7665,2067,Laptop,1488,3,2023-01-21,Казань
7666,2918,Laptop,1153,1,2023-07-06,Казань
7667,1054,Headphones,95,2,2024-08-27,Новосибирск
7668,1826,Laptop,817,2,2024-08-23,Самара
7669,2807,Monitor,354,2,2023-12-21,Санкт-Петербург
7670,931,Phone,972,1,2024-01-02,Самара
7671,2538,Headphones,152,3,2024-08-28,Екатеринбург
7672,1482,Monitor,348,1,2023-03-02,Москва
7673,606,Headphones,164,4,2024-01-25,Самара
7674,2673,Headphones,162,1,2024-03-26,Санкт-Петербург
7675,736,Tablet,805,4,2024-02-23,Санкт-Петербург
7676,585,Keyboard,56,4,2024-10-17,Санкт-Петербург
7677,2768,Phone,827,5,2023-11-15,Казань
7678,224,Tablet,677,3,2024-10-03,Екатеринбург
7679,2563,Tablet,591,1,2023-07-30,Москва
7680,2463,Headphones,162,3,2023-02-09,Екатеринбург
7681,4,Tablet,853,1,2024-09-15,Новосибирск
7682,728,Phone,676,1,2023-01-29,Казань
7683,542,Laptop,1125,2,2024-01-05,Москва
7684,2311,Laptop,1053,5,2023-12-07,Санкт-Петербург
7685,866,Laptop,1480,2,2023-11-04,Казань
7686,2974,Tablet,449,5,2024-10-17,Санкт-Петербург
7687,940,Monitor,256,5,2024-09-12,Санкт-Петербург
7688,2401,Phone,712,3,2023-12-15,Новосибирск
7689,922,Phone,758,3,2024-08-28,Екатеринбург
7690,271,Monitor,284,2,2023-07-03,Москва
7691,2454,Headphones,141,1,2023-08-27,Екатеринбург
7692,23,Laptop,1144,4,2024-05-09,Санкт-Петербург
7693,280,Laptop,846,2,2023-11-10,Новосибирск
7694,44,Monitor,284,4,2023-08-22,Новосибирск
7695,1385,Keyboard,118,3,2024-11-21,Екатеринбург
7696,1274,Headphones,164,4,2023-03-23,Москва
7697,1509,Laptop,913,5,2023-02-05,Санкт-Петербург
7698,2803,Headphones,189,2,2024-01-12,Самара
7699,2422,Tablet,614,1,2024-09-02,Новосибирск
7700,1599,Headphones,70,1,2023-12-15,Москва
7701,2018,Keyboard,99,4,2023-05-08,Москва
7702,383,Monitor,233,5,2024-04-27,Екатеринбург
7703,280,Laptop,1356,3,2024-06-17,Москва
7704,2131,Tablet,446,5,2024-06-05,Новосибирск
7705,236,Laptop,995,3,2024-04-01,Самара
7706,2456,Keyboard,104,1,2024-03-05,Екатеринбург
7707,844,Headphones,199,1,2023-08-23,Казань
7708,2011,Headphones,78,3,2024-12-31,Казань
7709,879,Headphones,179,5,2023-09-03,Екатеринбург
7710,2406,Headphones,151,4,2023-04-30,Казань
7711,2315,Laptop,1408,5,2024-01-21,Новосибирск
7712,2242,Laptop,1072,2,2024-10-17,Москва
7713,52,Phone,796,3,2024-05-31,Самара
7714,2306,Phone,646,1,2023-10-26,Екатеринбург
7715,2863,Keyboard,107,4,2024-09-11,Казань
7716,1842,Phone,580,2,2023-05-28,Новосибирск
7717,1519,Monitor,291,4,2024-06-26,Москва
7718,2492,Monitor,324,3,2023-05-22,Самара
7719,732,Keyboard,43,3,2024-03-01,Самара
7720,2405,Laptop,1203,4,2024-08-11,Москва
7721,2130,Laptop,1418,2,2024-06-23,Москва
7722,620,Monitor,325,3,2024-05-29,Москва
7723,2165,Keyboard,146,3,2023-04-06,Санкт-Петербург
7724,2771,Monitor,267,4,2023-12-17,Самара
7725,2449,Tablet,675,5,2023-06-02,Екатеринбург
7726,1961,Tablet,511,3,2024-09-12,Новосибирск
7727,114,Tablet,572,4,2023-07-10,Екатеринбург
7728,1526,Keyboard,81,3,2024-01-21,Самара
7729,2179,Monitor,422,1,2024-04-23,Самара
7730,1660,Phone,683,1,2023-04-04,Санкт-Петербург
7731,1785,Keyboard,75,2,2023-01-13,Москва
7732,963,Phone,588,1,2024-06-27,Санкт-Петербург
7733,1331,Phone,814,4,2023-05-07,Москва
7734,227,Laptop,907,4,2024-04-04,Москва
7735,2628,Monitor,256,4,2024-08-19,Санкт-Петербург
7736,43,Laptop,1297,1,2023-09-27,Москва
7737,2015,Laptop,1261,2,2023-10-26,Санкт-Петербург
7738,2897,Keyboard,63,2,2024-12-25,Новосибирск
7739,1995,Monitor,202,4,2024-04-21,Санкт-Петербург
7740,1320,Headphones,144,1,2023-10-06,Самара
7741,2663,Phone,926,2,2024-10-28,Самара
7742,2897,Tablet,684,1,2023-10-10,Екатеринбург
7743,272,Phone,525,2,2023-05-26,Новосибирск
7744,301,Phone,767,3,2023-12-08,Самара
7745,2291,Laptop,1086,2,2024-03-08,Казань
7746,1853,Monitor,203,5,2024-11-07,Казань
7747,703,Keyboard,30,5,2024-03-14,Москва
7748,2412,Phone,895,3,2023-05-18,Москва
7749,2232,Keyboard,55,4,2023-02-18,Казань
7750,1144,Monitor,226,4,2024-01-06,Екатеринбург
7751,2143,Phone,767,3,2023-09-05,Новосибирск
7752,1422,Tablet,886,1,2024-08-05,Новосибирск
7753,118,Laptop,1173,5,2023-12-09,Москва
7754,2372,Headphones,156,3,2024-02-12,Самара
7755,145,Tablet,586,1,2024-08-03,Санкт-Петербург
7756,1367,Monitor,325,2,2024-06-27,Казань
7757,114,Laptop,814,1,2024-08-29,Казань
7758,2134,Phone,884,2,2024-09-16,Москва
7759,1797,Phone,945,3,2024-08-16,Москва
7760,2082,Laptop,1287,5,2024-03-26,Казань
7761,1616,Headphones,167,2,2023-07-15,Казань
7762,892,Monitor,314,4,2023-03-11,Санкт-Петербург
7763,1642,Tablet,649,5,2023-05-16,Москва
7764,697,Monitor,431,5,2024-08-28,Санкт-Петербург
7765,2223,Laptop,1248,3,2023-06-24,Санкт-Петербург
7766,611,Tablet,742,4,2024-11-19,Екатеринбург
7767,1288,Monitor,408,4,2023-03-07,Екатеринбург
7768,28,Keyboard,32,5,2024-12-27,Екатеринбург
7769,1170,Phone,530,4,2023-07-12,Екатеринбург
7770,1311,Keyboard,123,1,2023-07-27,Новосибирск
7771,2913,Headphones,177,3,2024-11-01,Самара
7772,1272,Tablet,865,4,2023-12-06,Казань
7773,273,Monitor,383,5,2024-03-23,Санкт-Петербург
7774,1587,Laptop,997,2,2023-08-02,Санкт-Петербург
7775,2284,Headphones,75,3,2023-05-13,Санкт-Петербург
7776,2021,Keyboard,148,5,2023-12-02,Самара
7777,591,Keyboard,79,1,2024-03-27,Екатеринбург
7778,41,Headphones,130,2,2024-02-15,Новосибирск
7779,390,Tablet,644,1,2023-11-26,Санкт-Петербург
7780,2694,Laptop,1385,4,2023-09-03,Екатеринбург
7781,2085,Tablet,518,3,2024-03-11,Екатеринбург
7782,989,Headphones,133,1,2023-02-06,Санкт-Петербург
7783,1240,Phone,768,1,2024-01-24,Санкт-Петербург
7784,871,Tablet,582,3,2024-08-21,Самара
7785,1404,Phone,658,5,2024-01-16,Екатеринбург
7786,1277,Keyboard,86,1,2023-03-25,Санкт-Петербург
7787,337,Phone,549,3,2023-02-11,Новосибирск
7788,2869,Laptop,1213,2,2024-12-20,Москва
7789,588,Monitor,306,4,2023-09-15,Санкт-Петербург
7790,2553,Monitor,221,2,2023-09-22,Екатеринбург
7791,2085,Tablet,431,1,2024-05-03,Москва
7792,623,Phone,773,4,2024-10-29,Санкт-Петербург
7793,2999,Monitor,457,2,2024-09-10,Москва
7794,541,Laptop,803,3,2023-09-13,Казань
7795,751,Tablet,830,3,2023-10-31,Москва
7796,2156,Tablet,779,4,2024-07-10,Москва
7797,1904,Phone,953,4,2023-12-31,Санкт-Петербург
7798,1195,Phone,724,1,2023-04-13,Екатеринбург
7799,665,Keyboard,36,1,2024-07-05,Екатеринбург
7800,1460,Monitor,255,5,2024-03-27,Екатеринбург
7801,2062,Laptop,1487,5,2024-08-19,Новосибирск
7802,1201,Monitor,389,2,2023-11-16,Санкт-Петербург
7803,2365,Laptop,1008,4,2023-11-05,Москва
7804,1756,Keyboard,76,2,2024-01-05,Казань
7805,403,Headphones,147,4,2023-06-28,Новосибирск
7806,2810,Keyboard,147,3,2023-08-05,Санкт-Петербург
7807,585,Headphones,67,1,2024-08-25,Новосибирск
7808,2234,Phone,617,4,2023-11-10,Екатеринбург
7809,2106,Headphones,137,5,2023-07-28,Санкт-Петербург
7810,497,Headphones,74,1,2023-08-23,Казань
7811,1515,Laptop,1033,1,2024-08-20,Новосибирск
7812,1828,Tablet,886,4,2023-04-04,Казань
7813,2518,Keyboard,135,3,2024-08-29,Казань
7814,1659,Keyboard,113,5,2023-11-09,Москва
7815,894,Monitor,271,3,2023-04-14,Самара
7816,273,Tablet,795,4,2024-01-19,Самара
7817,1758,Laptop,1237,1,2023-10-26,Казань
7818,1385,Phone,587,3,2024-11-16,Санкт-Петербург
7819,1998,Monitor,398,5,2023-04-21,Москва
7820,2573,Laptop,1253,2,2024-11-26,Новосибирск
7821,2202,Keyboard,122,1,2024-02-11,Новосибирск
7822,2840,Laptop,1252,4,2023-06-27,Москва
7823,743,Laptop,1232,1,2023-06-09,Самара
7824,625,Monitor,319,4,2024-10-23,Новосибирск
7825,2121,Keyboard,120,5,2024-10-27,Санкт-Петербург
7826,441,Keyboard,45,3,2024-07-12,Казань
7827,431,Tablet,889,4,2023-12-30,Казань
7828,2639,Tablet,671,3,2024-06-19,Казань
7829,1222,Tablet,702,4,2023-03-03,Санкт-Петербург
7830,2547,Laptop,1494,2,2023-02-10,Москва
7831,1693,Laptop,916,3,2023-10-03,Москва
7832,467,Monitor,465,4,2023-04-20,Екатеринбург
7833,1107,Phone,599,3,2023-07-05,Казань
7834,2966,Headphones,54,5,2024-04-27,Москва
7835,854,Tablet,688,5,2024-06-12,Самара
7836,2088,Phone,510,2,2024-02-22,Москва
7837,886,Tablet,793,2,2024-08-18,Санкт-Петербург
7838,414,Phone,653,3,2023-03-18,Казань
7839,2742,Tablet,833,3,2023-11-18,Москва
7840,1058,Laptop,1099,5,2024-01-22,Новосибирск
7841,2471,Phone,965,3,2023-07-09,Казань
7842,2716,Tablet,854,1,2024-05-30,Самара
7843,2436,Phone,745,2,2024-05-19,Москва
7844,170,Laptop,908,5,2023-11-03,Екатеринбург
7845,345,Keyboard,102,2,2024-06-21,Москва
7846,1585,Headphones,64,4,2024-03-22,Самара
7847,163,Monitor,356,1,2024-06-04,Самара
7848,1112,Tablet,745,4,2023-05-10,Самара
7849,643,Headphones,83,5,2024-01-18,Екатеринбург
7850,29,Keyboard,102,2,2024-07-12,Самара
7851,1779,Laptop,1249,5,2023-02-07,Самара
7852,2830,Laptop,1158,4,2024-05-14,Самара
7853,2463,Keyboard,147,3,2023-08-29,Новосибирск
7854,990,Tablet,437,2,2024-09-15,Москва
7855,1043,Keyboard,62,2,2024-01-14,Москва
7856,2729,Keyboard,111,5,2023-06-24,Москва
7857,1137,Monitor,416,4,2023-09-12,Санкт-Петербург
7858,983,Monitor,478,1,2024-03-27,Санкт-Петербург
7859,1863,Tablet,645,1,2024-03-21,Москва
7860,1923,Headphones,187,5,2023-10-13,Москва
7861,1932,Monitor,213,3,2024-02-16,Санкт-Петербург
7862,1106,Monitor,475,2,2023-12-01,Москва
7863,1297,Monitor,375,2,2023-09-16,Екатеринбург
7864,1009,Phone,605,3,2024-08-16,Москва
7865,1984,Tablet,671,3,2024-11-14,Екатеринбург
7866,2999,Monitor,467,4,2024-01-16,Санкт-Петербург
7867,2177,Monitor,500,4,2023-08-21,Казань
7868,2045,Headphones,166,3,2023-05-28,Москва
7869,2871,Tablet,683,1,2023-04-01,Екатеринбург
7870,229,Laptop,881,4,2023-03-24,Москва
7871,419,Phone,669,4,2024-05-23,Самара
7872,518,Monitor,237,2,2024-09-14,Москва
7873,1808,Monitor,306,4,2023-02-09,Санкт-Петербург
7874,2731,Tablet,860,5,2024-04-25,Новосибирск
7875,2735,Keyboard,67,5,2024-09-23,Санкт-Петербург
7876,155,Monitor,390,3,2024-11-01,Екатеринбург
7877,376,Monitor,232,1,2024-02-23,Самара
7878,307,Headphones,87,4,2023-01-12,Москва
7879,2845,Headphones,95,5,2024-02-23,Новосибирск
7880,1285,Keyboard,112,3,2024-06-27,Екатеринбург
7881,1649,Headphones,159,1,2023-07-26,Екатеринбург
